1,0.2790375,-12.78038,-25.74392,0.01939392,11.49147,-14.55382
2,0.2795105,24.27185,11.1901,0.0004730225,43.46459,-7.316431
1,0.2857666,19.19274,-18.50653,0.006271362,6.375816,-5.334542
1,0.2967224,12.81693,-13.17199,0.01095581,14.80984,16.27503
1,0.3384857,-1.992905,-29.44702,0.04176331,-11.28952,-1.971987
2,0.3417664,-9.296623,27.47503,0.003265381,-11.66376,-7.07996
2,0.3909149,2.367134,34.55499,0.04914856,10.40836,14.94881
2,0.4058075,-8.041237,19.60618,0.01489258,11.67509,-8.257999
1,0.4153137,19.71633,-27.86418,0.009963989,10.5556,-13.58665
2,0.415329,NaN,NaN,0,NaN,NaN
2,0.423233,-6.083939,35.54103,0.007904053,-15.95286,3.589115
2,0.4374695,9.868919,31.95192,0.01423645,13.32021,9.917407
1,0.4519196,3.451309,-22.03451,0.01446533,-2.262924,-15.22724
2,0.4547272,-5.714241,6.807271,0.002807617,-39.9386,-40.53692
1,0.4579773,-34.22435,-47.3442,0.003265381,3.147064,-8.270902
2,0.4705048,37.3714,39.07329,0.01252747,8.521523,9.064396
2,0.5022888,28.84988,30.00889,0.03178406,33.06138,10.53982
2,0.5278931,-4.211502,19.46907,0.02560425,-20.29855,-8.852196
2,0.5409088,16.08707,28.32127,0.01301575,15.13698,-7.550396
1,0.5644073,-0.9500732,-35.87167,0.02351379,15.25171,-4.013668
2,0.5653381,16.20177,31.858,0.0009307861,25.04962,24.14512
2,0.581131,-8.847855,7.712873,0.01579285,-1.411377,9.416901
1,0.5857391,7.436478,1.704031,0.004623413,14.03111,8.697633
2,0.5906067,6.594635,6.993606,0.004867554,2.470306,4.833003
1,0.6087036,-4.124329,-2.1606,0.01855469,4.843384,0.4757519
2,0.6604462,8.967743,2.636353,0.05174255,14.46318,-21.70792
1,0.6639404,5.495453,-24.34428,0.003494263,-13.70732,5.373407
1,0.6758118,19.20273,-29.71768,0.01187134,13.54762,14.22839
1,0.6823578,5.655151,-43.94607,0.006546021,33.90604,16.31736
2,0.6823578,NaN,NaN,0,NaN,NaN
2,0.7301636,1.541016,3.240412,0.04780579,12.59595,-0.1432552
1,0.7547913,11.05495,-3.383669,0.02464294,-11.95625,-8.39863
